agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
R-AMDP,0,86,40208.0,70.57142857142857,1241.0,7.0
R-AMDP,0,87,40700.0,54.666666666666664,1250.0,9.0
R-AMDP,0,88,41194.0,70.57142857142857,1257.0,7.0
R-AMDP,0,89,41686.0,54.666666666666664,1266.0,9.0
R-AMDP,0,90,42176.0,44.54545454545455,1277.0,11.0
R-AMDP,0,91,42666.0,44.54545454545455,1288.0,11.0
R-AMDP,0,92,43152.0,32.4,1303.0,15.0
R-AMDP,0,93,43646.0,70.57142857142857,1310.0,7.0
R-AMDP,0,94,44138.0,54.666666666666664,1319.0,9.0
R-AMDP,0,95,44632.0,70.57142857142857,1326.0,7.0
R-AMDP,0,96,45118.0,32.4,1341.0,15.0
R-AMDP,0,97,45612.0,70.57142857142857,1348.0,7.0
R-AMDP,0,98,46106.0,70.57142857142857,1355.0,7.0
R-AMDP,0,99,46600.0,70.57142857142857,1362.0,7.0
R-AMDP,1,0,-130.0,-1.3,100.0,100.0
R-AMDP,1,1,-257.0,-1.27,200.0,100.0
R-AMDP,1,2,-390.0,-1.33,300.0,100.0
R-AMDP,1,3,-519.0,-1.29,400.0,100.0
R-AMDP,1,4,-643.0,-1.24,500.0,100.0
R-AMDP,1,5,-179.0,14.5,532.0,32.0
R-AMDP,1,6,304.0,30.1875,548.0,16.0
R-AMDP,1,7,761.0,12.694444444444445,584.0,36.0
R-AMDP,1,8,1255.0,70.57142857142857,591.0,7.0
R-AMDP,1,9,1122.0,-1.33,691.0,100.0
R-AMDP,1,10,1616.0,70.57142857142857,698.0,7.0
R-AMDP,1,11,2110.0,70.57142857142857,705.0,7.0
R-AMDP,1,12,2604.0,70.57142857142857,712.0,7.0
R-AMDP,1,13,3098.0,70.57142857142857,719.0,7.0
R-AMDP,1,14,3592.0,70.57142857142857,726.0,7.0
R-AMDP,1,15,4086.0,70.57142857142857,733.0,7.0
R-AMDP,1,16,4580.0,70.57142857142857,740.0,7.0
R-AMDP,1,17,5074.0,70.57142857142857,747.0,7.0
R-AMDP,1,18,4948.0,-1.26,847.0,100.0
R-AMDP,1,19,5438.0,44.54545454545455,858.0,11.0
R-AMDP,1,20,5930.0,54.666666666666664,867.0,9.0
R-AMDP,1,21,6424.0,70.57142857142857,874.0,7.0
R-AMDP,1,22,6918.0,70.57142857142857,881.0,7.0
R-AMDP,1,23,7412.0,70.57142857142857,888.0,7.0
R-AMDP,1,24,7892.0,22.857142857142858,909.0,21.0
R-AMDP,1,25,8386.0,70.57142857142857,916.0,7.0
R-AMDP,1,26,8880.0,70.57142857142857,923.0,7.0
R-AMDP,1,27,9368.0,37.53846153846154,936.0,13.0
R-AMDP,1,28,9862.0,70.57142857142857,943.0,7.0
R-AMDP,1,29,10354.0,54.666666666666664,952.0,9.0
R-AMDP,1,30,10846.0,54.666666666666664,961.0,9.0
R-AMDP,1,31,11340.0,70.57142857142857,968.0,7.0
R-AMDP,1,32,11832.0,54.666666666666664,977.0,9.0
R-AMDP,1,33,12326.0,70.57142857142857,984.0,7.0
R-AMDP,1,34,12816.0,44.54545454545455,995.0,11.0
R-AMDP,1,35,13304.0,37.53846153846154,1008.0,13.0
R-AMDP,1,36,13798.0,70.57142857142857,1015.0,7.0
