agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
PALM with expert AMDP,0,65,-80.0499999999982,0.01666666666666666,2921.0,15.0
PALM with expert AMDP,0,66,-79.7999999999982,0.01666666666666666,2936.0,15.0
PALM with expert AMDP,0,67,-79.5499999999982,0.01666666666666666,2951.0,15.0
PALM with expert AMDP,0,68,-79.2999999999982,0.01666666666666666,2966.0,15.0
PALM with expert AMDP,0,69,-79.0499999999982,0.01666666666666666,2981.0,15.0
PALM with expert AMDP,0,70,-78.7999999999982,0.01666666666666666,2996.0,15.0
PALM with expert AMDP,0,71,-78.5499999999982,0.01666666666666666,3011.0,15.0
PALM with expert AMDP,0,72,-78.2999999999982,0.01666666666666666,3026.0,15.0
PALM with expert AMDP,0,73,-78.0499999999982,0.01666666666666666,3041.0,15.0
PALM with expert AMDP,0,74,-77.7999999999982,0.01666666666666666,3056.0,15.0
PALM with expert AMDP,0,75,-77.5499999999982,0.01666666666666666,3071.0,15.0
PALM with expert AMDP,0,76,-77.2999999999982,0.01666666666666666,3086.0,15.0
PALM with expert AMDP,0,77,-77.0499999999982,0.01666666666666666,3101.0,15.0
PALM with expert AMDP,0,78,-76.7999999999982,0.01666666666666666,3116.0,15.0
PALM with expert AMDP,0,79,-76.5499999999982,0.01666666666666666,3131.0,15.0
PALM with expert AMDP,0,80,-76.2999999999982,0.01666666666666666,3146.0,15.0
PALM with expert AMDP,0,81,-76.0499999999982,0.01666666666666666,3161.0,15.0
PALM with expert AMDP,0,82,-75.7999999999982,0.01666666666666666,3176.0,15.0
PALM with expert AMDP,0,83,-75.5499999999982,0.01666666666666666,3191.0,15.0
PALM with expert AMDP,0,84,-75.2999999999982,0.01666666666666666,3206.0,15.0
PALM with expert AMDP,0,85,-75.0499999999982,0.01666666666666666,3221.0,15.0
PALM with expert AMDP,0,86,-74.7999999999982,0.01666666666666666,3236.0,15.0
PALM with expert AMDP,0,87,-74.5499999999982,0.01666666666666666,3251.0,15.0
PALM with expert AMDP,0,88,-74.2999999999982,0.01666666666666666,3266.0,15.0
PALM with expert AMDP,0,89,-74.0499999999982,0.01666666666666666,3281.0,15.0
PALM with expert AMDP,0,90,-73.7999999999982,0.01666666666666666,3296.0,15.0
PALM with expert AMDP,0,91,-73.5499999999982,0.01666666666666666,3311.0,15.0
PALM with expert AMDP,0,92,-73.2999999999982,0.01666666666666666,3326.0,15.0
PALM with expert AMDP,0,93,-73.0499999999982,0.01666666666666666,3341.0,15.0
PALM with expert AMDP,0,94,-72.7999999999982,0.01666666666666666,3356.0,15.0
PALM with expert AMDP,0,95,-72.5499999999982,0.01666666666666666,3371.0,15.0
PALM with expert AMDP,0,96,-72.2999999999982,0.01666666666666666,3386.0,15.0
PALM with expert AMDP,0,97,-72.0499999999982,0.01666666666666666,3401.0,15.0
PALM with expert AMDP,0,98,-71.7999999999982,0.01666666666666666,3416.0,15.0
PALM with expert AMDP,0,99,-71.5499999999982,0.01666666666666666,3431.0,15.0
PALM with expert AMDP,0,100,-71.2999999999982,0.01666666666666666,3446.0,15.0
PALM with expert AMDP,0,101,-71.0499999999982,0.01666666666666666,3461.0,15.0
PALM with expert AMDP,0,102,-70.7999999999982,0.01666666666666666,3476.0,15.0
PALM with expert AMDP,0,103,-70.5499999999982,0.01666666666666666,3491.0,15.0
PALM with expert AMDP,0,104,-70.2999999999982,0.01666666666666666,3506.0,15.0
PALM with expert AMDP,0,105,-70.0499999999982,0.01666666666666666,3521.0,15.0
PALM with expert AMDP,0,106,-69.7999999999982,0.01666666666666666,3536.0,15.0
PALM with expert AMDP,0,107,-69.5499999999982,0.01666666666666666,3551.0,15.0
PALM with expert AMDP,0,108,-69.2999999999982,0.01666666666666666,3566.0,15.0
PALM with expert AMDP,0,109,-69.0499999999982,0.01666666666666666,3581.0,15.0
PALM with expert AMDP,0,110,-68.7999999999982,0.01666666666666666,3596.0,15.0
PALM with expert AMDP,0,111,-68.5499999999982,0.01666666666666666,3611.0,15.0
PALM with expert AMDP,0,112,-68.2999999999982,0.01666666666666666,3626.0,15.0
PALM with expert AMDP,0,113,-68.0499999999982,0.01666666666666666,3641.0,15.0
PALM with expert AMDP,0,114,-67.7999999999982,0.01666666666666666,3656.0,15.0
PALM with expert AMDP,0,115,-67.5499999999982,0.01666666666666666,3671.0,15.0
PALM with expert AMDP,0,116,-67.2999999999982,0.01666666666666666,3686.0,15.0
PALM with expert AMDP,0,117,-67.0499999999982,0.01666666666666666,3701.0,15.0
PALM with expert AMDP,0,118,-66.7999999999982,0.01666666666666666,3716.0,15.0
PALM with expert AMDP,0,119,-66.5499999999982,0.01666666666666666,3731.0,15.0
PALM with expert AMDP,0,120,-66.2999999999982,0.01666666666666666,3746.0,15.0
PALM with expert AMDP,0,121,-66.0499999999982,0.01666666666666666,3761.0,15.0
PALM with expert AMDP,0,122,-65.7999999999982,0.01666666666666666,3776.0,15.0
PALM with expert AMDP,0,123,-65.5499999999982,0.01666666666666666,3791.0,15.0
PALM with expert AMDP,0,124,-65.2999999999982,0.01666666666666666,3806.0,15.0
PALM with expert AMDP,0,125,-65.0499999999982,0.01666666666666666,3821.0,15.0
PALM with expert AMDP,0,126,-64.7999999999982,0.01666666666666666,3836.0,15.0
PALM with expert AMDP,0,127,-64.5499999999982,0.01666666666666666,3851.0,15.0
PALM with expert AMDP,0,128,-64.2999999999982,0.01666666666666666,3866.0,15.0
PALM with expert AMDP,0,129,-64.0499999999982,0.01666666666666666,3881.0,15.0
PALM with expert AMDP,0,130,-63.79999999999821,0.01666666666666666,3896.0,15.0
PALM with expert AMDP,0,131,-63.54999999999821,0.01666666666666666,3911.0,15.0
PALM with expert AMDP,0,132,-63.29999999999821,0.01666666666666666,3926.0,15.0
PALM with expert AMDP,0,133,-63.04999999999821,0.01666666666666666,3941.0,15.0
PALM with expert AMDP,0,134,-62.79999999999821,0.01666666666666666,3956.0,15.0
PALM with expert AMDP,0,135,-62.54999999999821,0.01666666666666666,3971.0,15.0
PALM with expert AMDP,0,136,-62.29999999999821,0.01666666666666666,3986.0,15.0
PALM with expert AMDP,0,137,-62.04999999999821,0.01666666666666666,4001.0,15.0
PALM with expert AMDP,0,138,-61.79999999999821,0.01666666666666666,4016.0,15.0
PALM with expert AMDP,0,139,-61.54999999999821,0.01666666666666666,4031.0,15.0
PALM with expert AMDP,0,140,-61.29999999999821,0.01666666666666666,4046.0,15.0
PALM with expert AMDP,0,141,-61.04999999999821,0.01666666666666666,4061.0,15.0
PALM with expert AMDP,0,142,-60.79999999999821,0.01666666666666666,4076.0,15.0
PALM with expert AMDP,0,143,-60.54999999999821,0.01666666666666666,4091.0,15.0
PALM with expert AMDP,0,144,-60.29999999999821,0.01666666666666666,4106.0,15.0
PALM with expert AMDP,0,145,-60.04999999999821,0.01666666666666666,4121.0,15.0
PALM with expert AMDP,0,146,-59.79999999999821,0.01666666666666666,4136.0,15.0
PALM with expert AMDP,0,147,-59.54999999999821,0.01666666666666666,4151.0,15.0
PALM with expert AMDP,0,148,-59.29999999999821,0.01666666666666666,4166.0,15.0
PALM with expert AMDP,0,149,-59.04999999999821,0.01666666666666666,4181.0,15.0
PALM with expert AMDP,0,150,-58.79999999999821,0.01666666666666666,4196.0,15.0
PALM with expert AMDP,0,151,-58.54999999999821,0.01666666666666666,4211.0,15.0
PALM with expert AMDP,0,152,-58.29999999999821,0.01666666666666666,4226.0,15.0
PALM with expert AMDP,0,153,-58.04999999999821,0.01666666666666666,4241.0,15.0
PALM with expert AMDP,0,154,-57.79999999999821,0.01666666666666666,4256.0,15.0
PALM with expert AMDP,0,155,-57.54999999999821,0.01666666666666666,4271.0,15.0
PALM with expert AMDP,0,156,-57.29999999999821,0.01666666666666666,4286.0,15.0
PALM with expert AMDP,0,157,-57.04999999999821,0.01666666666666666,4301.0,15.0
PALM with expert AMDP,0,158,-56.79999999999821,0.01666666666666666,4316.0,15.0
PALM with expert AMDP,0,159,-56.54999999999821,0.01666666666666666,4331.0,15.0
PALM with expert AMDP,0,160,-56.29999999999821,0.01666666666666666,4346.0,15.0
PALM with expert AMDP,0,161,-56.04999999999821,0.01666666666666666,4361.0,15.0
PALM with expert AMDP,0,162,-55.79999999999821,0.01666666666666666,4376.0,15.0
PALM with expert AMDP,0,163,-55.54999999999821,0.01666666666666666,4391.0,15.0
PALM with expert AMDP,0,164,-55.29999999999821,0.01666666666666666,4406.0,15.0
PALM with expert AMDP,0,165,-55.04999999999821,0.01666666666666666,4421.0,15.0
PALM with expert AMDP,0,166,-54.79999999999821,0.01666666666666666,4436.0,15.0
PALM with expert AMDP,0,167,-54.54999999999821,0.01666666666666666,4451.0,15.0
PALM with expert AMDP,0,168,-54.29999999999821,0.01666666666666666,4466.0,15.0
PALM with expert AMDP,0,169,-54.04999999999821,0.01666666666666666,4481.0,15.0
PALM with expert AMDP,0,170,-53.79999999999821,0.01666666666666666,4496.0,15.0
PALM with expert AMDP,0,171,-53.54999999999821,0.01666666666666666,4511.0,15.0
PALM with expert AMDP,0,172,-53.29999999999821,0.01666666666666666,4526.0,15.0
PALM with expert AMDP,0,173,-53.04999999999821,0.01666666666666666,4541.0,15.0
PALM with expert AMDP,0,174,-52.79999999999821,0.01666666666666666,4556.0,15.0
PALM with expert AMDP,0,175,-52.54999999999821,0.01666666666666666,4571.0,15.0
PALM with expert AMDP,0,176,-52.29999999999821,0.01666666666666666,4586.0,15.0
PALM with expert AMDP,0,177,-52.04999999999821,0.01666666666666666,4601.0,15.0
PALM with expert AMDP,0,178,-51.79999999999821,0.01666666666666666,4616.0,15.0
PALM with expert AMDP,0,179,-51.54999999999821,0.01666666666666666,4631.0,15.0
