agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
R-MAXQ,0,0,-0.3890000000000003,-0.0012966666666666675,300.0,300.0
R-MAXQ,0,1,0.30399999999999955,0.002817073170731707,546.0,246.0
R-MAXQ,0,2,1.1469999999999994,0.006798387096774192,670.0,124.0
R-MAXQ,0,3,2.0969999999999995,0.023170731707317073,711.0,41.0
R-MAXQ,0,4,3.0859999999999994,0.08241666666666667,723.0,12.0
R-MAXQ,0,5,4.076,0.09,734.0,11.0
R-MAXQ,0,6,5.066,0.09,745.0,11.0
R-MAXQ,0,7,4.678,-0.0012933333333333343,1045.0,300.0
R-MAXQ,0,8,5.666,0.076,1058.0,13.0
R-MAXQ,0,9,5.2780000000000005,-0.0012933333333333343,1358.0,300.0
R-MAXQ,0,10,6.264,0.07584615384615384,1371.0,13.0
R-MAXQ,0,11,7.2540000000000004,0.09,1382.0,11.0
R-MAXQ,0,12,8.005,0.0036280193236714964,1589.0,207.0
R-MAXQ,0,13,8.997,0.11022222222222222,1598.0,9.0
R-MAXQ,0,14,9.989,0.11022222222222222,1607.0,9.0
R-MAXQ,0,15,10.981000000000002,0.11022222222222222,1616.0,9.0
R-MAXQ,0,16,11.973000000000003,0.11022222222222222,1625.0,9.0
R-MAXQ,0,17,12.662000000000003,0.0026398467432950184,1886.0,261.0
R-MAXQ,0,18,13.654000000000003,0.11022222222222222,1895.0,9.0
R-MAXQ,0,19,14.646000000000004,0.11022222222222222,1904.0,9.0
R-MAXQ,0,20,14.287000000000004,-0.0011966666666666675,2204.0,300.0
R-MAXQ,0,21,15.205000000000004,0.01224,2279.0,75.0
R-MAXQ,0,22,16.197000000000003,0.11022222222222222,2288.0,9.0
R-MAXQ,0,23,17.066000000000003,0.007828828828828828,2399.0,111.0
R-MAXQ,0,24,17.971000000000004,0.009945054945054944,2490.0,91.0
R-MAXQ,0,25,18.963000000000005,0.11022222222222222,2499.0,9.0
R-MAXQ,0,26,19.955000000000005,0.11022222222222222,2508.0,9.0
R-MAXQ,0,27,20.947000000000006,0.11022222222222222,2517.0,9.0
R-MAXQ,0,28,21.939000000000007,0.11022222222222222,2526.0,9.0
R-MAXQ,0,29,22.931000000000008,0.11022222222222222,2535.0,9.0
R-MAXQ,0,30,23.92300000000001,0.11022222222222222,2544.0,9.0
R-MAXQ,0,31,24.91500000000001,0.11022222222222222,2553.0,9.0
R-MAXQ,0,32,25.90700000000001,0.11022222222222222,2562.0,9.0
R-MAXQ,0,33,26.89900000000001,0.11022222222222222,2571.0,9.0
R-MAXQ,0,34,27.891000000000012,0.11022222222222222,2580.0,9.0
R-MAXQ,0,35,28.883000000000013,0.11022222222222222,2589.0,9.0
R-MAXQ,0,36,29.875000000000014,0.11022222222222222,2598.0,9.0
R-MAXQ,0,37,30.867000000000015,0.11022222222222222,2607.0,9.0
R-MAXQ,0,38,31.859000000000016,0.11022222222222222,2616.0,9.0
R-MAXQ,0,39,32.85100000000001,0.11022222222222222,2625.0,9.0
R-MAXQ,0,40,33.84300000000001,0.11022222222222222,2634.0,9.0
R-MAXQ,0,41,34.83500000000001,0.11022222222222222,2643.0,9.0
R-MAXQ,0,42,35.827000000000005,0.11022222222222222,2652.0,9.0
R-MAXQ,0,43,36.819,0.11022222222222222,2661.0,9.0
R-MAXQ,0,44,37.811,0.11022222222222222,2670.0,9.0
R-MAXQ,0,45,38.803,0.11022222222222222,2679.0,9.0
R-MAXQ,0,46,39.794999999999995,0.11022222222222222,2688.0,9.0
R-MAXQ,0,47,40.78699999999999,0.11022222222222222,2697.0,9.0
R-MAXQ,0,48,41.77899999999999,0.11022222222222222,2706.0,9.0
R-MAXQ,0,49,42.77099999999999,0.11022222222222222,2715.0,9.0
R-MAXQ,1,0,0.6499999999999997,0.0024074074074074063,270.0,270.0
R-MAXQ,1,1,0.2559999999999994,-0.0013133333333333343,570.0,300.0
R-MAXQ,1,2,-0.1250000000000009,-0.001270000000000001,870.0,300.0
R-MAXQ,1,3,0.780999999999999,0.011468354430379746,949.0,79.0
R-MAXQ,1,4,0.40199999999999875,-0.0012633333333333342,1249.0,300.0
R-MAXQ,1,5,1.3649999999999987,0.03009375,1281.0,32.0
R-MAXQ,1,6,2.3479999999999985,0.05461111111111111,1299.0,18.0
R-MAXQ,1,7,3.1829999999999985,0.006231343283582089,1433.0,134.0
R-MAXQ,1,8,2.8249999999999984,-0.0011933333333333342,1733.0,300.0
R-MAXQ,1,9,3.8139999999999983,0.08241666666666667,1745.0,12.0
R-MAXQ,1,10,4.781999999999998,0.0312258064516129,1776.0,31.0
R-MAXQ,1,11,5.773999999999998,0.11022222222222222,1785.0,9.0
R-MAXQ,1,12,6.743999999999998,0.03464285714285714,1813.0,28.0
R-MAXQ,1,13,7.735999999999998,0.11022222222222222,1822.0,9.0
R-MAXQ,1,14,8.727999999999998,0.11022222222222222,1831.0,9.0
R-MAXQ,1,15,9.601999999999999,0.00816822429906542,1938.0,107.0
R-MAXQ,1,16,10.593999999999998,0.11022222222222222,1947.0,9.0
R-MAXQ,1,17,11.585999999999999,0.11022222222222222,1956.0,9.0
R-MAXQ,1,18,12.578,0.11022222222222222,1965.0,9.0
R-MAXQ,1,19,13.57,0.11022222222222222,1974.0,9.0
R-MAXQ,1,20,14.324,0.0037512437810945263,2175.0,201.0
R-MAXQ,1,21,15.084999999999999,0.0036941747572815523,2381.0,206.0
R-MAXQ,1,22,15.966,0.007936936936936936,2492.0,111.0
R-MAXQ,1,23,16.958,0.11022222222222222,2501.0,9.0
R-MAXQ,1,24,17.95,0.11022222222222222,2510.0,9.0
R-MAXQ,1,25,18.942,0.11022222222222222,2519.0,9.0
R-MAXQ,1,26,19.934,0.11022222222222222,2528.0,9.0
R-MAXQ,1,27,20.926000000000002,0.11022222222222222,2537.0,9.0
R-MAXQ,1,28,21.918000000000003,0.11022222222222222,2546.0,9.0
R-MAXQ,1,29,22.910000000000004,0.11022222222222222,2555.0,9.0
R-MAXQ,1,30,23.902000000000005,0.11022222222222222,2564.0,9.0
R-MAXQ,1,31,24.894000000000005,0.11022222222222222,2573.0,9.0
R-MAXQ,1,32,25.886000000000006,0.11022222222222222,2582.0,9.0
R-MAXQ,1,33,26.878000000000007,0.11022222222222222,2591.0,9.0
R-MAXQ,1,34,27.870000000000008,0.11022222222222222,2600.0,9.0
R-MAXQ,1,35,28.86200000000001,0.11022222222222222,2609.0,9.0
R-MAXQ,1,36,29.85400000000001,0.11022222222222222,2618.0,9.0
R-MAXQ,1,37,30.84600000000001,0.11022222222222222,2627.0,9.0
R-MAXQ,1,38,31.83800000000001,0.11022222222222222,2636.0,9.0
R-MAXQ,1,39,32.83000000000001,0.11022222222222222,2645.0,9.0
R-MAXQ,1,40,33.82200000000001,0.11022222222222222,2654.0,9.0
R-MAXQ,1,41,34.81400000000001,0.11022222222222222,2663.0,9.0
R-MAXQ,1,42,35.806000000000004,0.11022222222222222,2672.0,9.0
R-MAXQ,1,43,36.798,0.11022222222222222,2681.0,9.0
R-MAXQ,1,44,37.79,0.11022222222222222,2690.0,9.0
R-MAXQ,1,45,38.782,0.11022222222222222,2699.0,9.0
