agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
R-AMDP,0,0,-0.3900000000000003,-0.001300000000000001,300.0,300.0
R-AMDP,0,1,-0.8080000000000006,-0.0013933333333333343,600.0,300.0
R-AMDP,0,2,-1.207000000000001,-0.001330000000000001,900.0,300.0
R-AMDP,0,3,-0.5800000000000012,0.0022473118279569887,1179.0,279.0
R-AMDP,0,4,0.35399999999999876,0.017296296296296296,1233.0,54.0
R-AMDP,0,5,1.2929999999999988,0.0195625,1281.0,48.0
R-AMDP,0,6,2.1969999999999987,0.012053333333333333,1356.0,75.0
R-AMDP,0,7,3.1889999999999987,0.11022222222222222,1365.0,9.0
R-AMDP,0,8,4.180999999999999,0.11022222222222222,1374.0,9.0
R-AMDP,0,9,5.172999999999999,0.11022222222222222,1383.0,9.0
R-AMDP,0,10,6.164999999999999,0.11022222222222222,1392.0,9.0
R-AMDP,0,11,7.156999999999999,0.11022222222222222,1401.0,9.0
R-AMDP,0,12,8.149,0.11022222222222222,1410.0,9.0
R-AMDP,0,13,9.140999999999998,0.11022222222222222,1419.0,9.0
R-AMDP,0,14,10.133,0.11022222222222222,1428.0,9.0
R-AMDP,0,15,11.125,0.11022222222222222,1437.0,9.0
R-AMDP,0,16,12.117,0.11022222222222222,1446.0,9.0
R-AMDP,0,17,13.109000000000002,0.11022222222222222,1455.0,9.0
R-AMDP,0,18,14.101000000000003,0.11022222222222222,1464.0,9.0
R-AMDP,0,19,15.093000000000004,0.11022222222222222,1473.0,9.0
R-AMDP,0,20,16.085000000000004,0.11022222222222222,1482.0,9.0
R-AMDP,0,21,17.077000000000005,0.11022222222222222,1491.0,9.0
R-AMDP,0,22,18.069000000000006,0.11022222222222222,1500.0,9.0
R-AMDP,0,23,19.061000000000007,0.11022222222222222,1509.0,9.0
R-AMDP,0,24,20.053000000000008,0.11022222222222222,1518.0,9.0
R-AMDP,0,25,21.04500000000001,0.11022222222222222,1527.0,9.0
R-AMDP,0,26,22.03700000000001,0.11022222222222222,1536.0,9.0
R-AMDP,0,27,23.02900000000001,0.11022222222222222,1545.0,9.0
R-AMDP,0,28,24.02100000000001,0.11022222222222222,1554.0,9.0
R-AMDP,0,29,25.013000000000012,0.11022222222222222,1563.0,9.0
R-AMDP,0,30,26.005000000000013,0.11022222222222222,1572.0,9.0
R-AMDP,0,31,26.997000000000014,0.11022222222222222,1581.0,9.0
R-AMDP,0,32,27.989000000000015,0.11022222222222222,1590.0,9.0
R-AMDP,0,33,28.981000000000016,0.11022222222222222,1599.0,9.0
R-AMDP,0,34,29.973000000000017,0.11022222222222222,1608.0,9.0
R-AMDP,0,35,30.965000000000018,0.11022222222222222,1617.0,9.0
R-AMDP,0,36,31.95700000000002,0.11022222222222222,1626.0,9.0
R-AMDP,0,37,32.94900000000002,0.11022222222222222,1635.0,9.0
R-AMDP,0,38,33.94100000000002,0.11022222222222222,1644.0,9.0
R-AMDP,0,39,34.933000000000014,0.11022222222222222,1653.0,9.0
R-AMDP,0,40,35.92500000000001,0.11022222222222222,1662.0,9.0
R-AMDP,0,41,36.91700000000001,0.11022222222222222,1671.0,9.0
R-AMDP,0,42,37.909000000000006,0.11022222222222222,1680.0,9.0
R-AMDP,0,43,38.901,0.11022222222222222,1689.0,9.0
R-AMDP,0,44,39.893,0.11022222222222222,1698.0,9.0
R-AMDP,0,45,40.885,0.11022222222222222,1707.0,9.0
R-AMDP,0,46,41.876999999999995,0.11022222222222222,1716.0,9.0
R-AMDP,0,47,42.86899999999999,0.11022222222222222,1725.0,9.0
R-AMDP,0,48,43.86099999999999,0.11022222222222222,1734.0,9.0
R-AMDP,0,49,44.85299999999999,0.11022222222222222,1743.0,9.0
R-AMDP,1,0,-0.3790000000000003,-0.0012633333333333342,300.0,300.0
R-AMDP,1,1,-0.7810000000000006,-0.001340000000000001,600.0,300.0
R-AMDP,1,2,-1.1920000000000008,-0.001370000000000001,900.0,300.0
R-AMDP,1,3,-1.5820000000000012,-0.001300000000000001,1200.0,300.0
R-AMDP,1,4,-0.7090000000000013,0.008558823529411763,1302.0,102.0
R-AMDP,1,5,0.1599999999999986,0.008121495327102803,1409.0,107.0
R-AMDP,1,6,-0.2210000000000017,-0.001270000000000001,1709.0,300.0
R-AMDP,1,7,0.7659999999999982,0.0705,1723.0,14.0
R-AMDP,1,8,1.7579999999999982,0.11022222222222222,1732.0,9.0
R-AMDP,1,9,2.7499999999999982,0.11022222222222222,1741.0,9.0
R-AMDP,1,10,3.741999999999998,0.11022222222222222,1750.0,9.0
R-AMDP,1,11,4.733999999999998,0.11022222222222222,1759.0,9.0
R-AMDP,1,12,5.725999999999998,0.11022222222222222,1768.0,9.0
R-AMDP,1,13,6.717999999999998,0.11022222222222222,1777.0,9.0
R-AMDP,1,14,7.709999999999998,0.11022222222222222,1786.0,9.0
R-AMDP,1,15,8.701999999999998,0.11022222222222222,1795.0,9.0
R-AMDP,1,16,9.693999999999999,0.11022222222222222,1804.0,9.0
R-AMDP,1,17,10.686,0.11022222222222222,1813.0,9.0
R-AMDP,1,18,11.678,0.11022222222222222,1822.0,9.0
R-AMDP,1,19,12.670000000000002,0.11022222222222222,1831.0,9.0
R-AMDP,1,20,13.662000000000003,0.11022222222222222,1840.0,9.0
R-AMDP,1,21,14.654000000000003,0.11022222222222222,1849.0,9.0
R-AMDP,1,22,15.646000000000004,0.11022222222222222,1858.0,9.0
R-AMDP,1,23,16.638000000000005,0.11022222222222222,1867.0,9.0
R-AMDP,1,24,17.630000000000006,0.11022222222222222,1876.0,9.0
R-AMDP,1,25,18.622000000000007,0.11022222222222222,1885.0,9.0
R-AMDP,1,26,19.614000000000008,0.11022222222222222,1894.0,9.0
R-AMDP,1,27,20.60600000000001,0.11022222222222222,1903.0,9.0
R-AMDP,1,28,21.59800000000001,0.11022222222222222,1912.0,9.0
R-AMDP,1,29,22.59000000000001,0.11022222222222222,1921.0,9.0
R-AMDP,1,30,23.58200000000001,0.11022222222222222,1930.0,9.0
R-AMDP,1,31,24.574000000000012,0.11022222222222222,1939.0,9.0
R-AMDP,1,32,25.566000000000013,0.11022222222222222,1948.0,9.0
R-AMDP,1,33,26.558000000000014,0.11022222222222222,1957.0,9.0
R-AMDP,1,34,27.550000000000015,0.11022222222222222,1966.0,9.0
R-AMDP,1,35,28.542000000000016,0.11022222222222222,1975.0,9.0
R-AMDP,1,36,29.534000000000017,0.11022222222222222,1984.0,9.0
R-AMDP,1,37,30.526000000000018,0.11022222222222222,1993.0,9.0
R-AMDP,1,38,31.51800000000002,0.11022222222222222,2002.0,9.0
R-AMDP,1,39,32.51000000000002,0.11022222222222222,2011.0,9.0
R-AMDP,1,40,33.50200000000002,0.11022222222222222,2020.0,9.0
R-AMDP,1,41,34.494000000000014,0.11022222222222222,2029.0,9.0
R-AMDP,1,42,35.48600000000001,0.11022222222222222,2038.0,9.0
R-AMDP,1,43,36.47800000000001,0.11022222222222222,2047.0,9.0
R-AMDP,1,44,37.470000000000006,0.11022222222222222,2056.0,9.0
R-AMDP,1,45,38.462,0.11022222222222222,2065.0,9.0
R-AMDP,1,46,39.454,0.11022222222222222,2074.0,9.0
R-AMDP,1,47,40.446,0.11022222222222222,2083.0,9.0
R-AMDP,1,48,41.437999999999995,0.11022222222222222,2092.0,9.0
R-AMDP,1,49,42.42999999999999,0.11022222222222222,2101.0,9.0
R-AMDP,2,0,-0.4040000000000003,-0.0013466666666666677,300.0,300.0
R-AMDP,2,1,-0.8020000000000006,-0.0013266666666666676,600.0,300.0
R-AMDP,2,2,-1.2040000000000008,-0.001340000000000001,900.0,300.0
R-AMDP,2,3,-0.5160000000000011,0.0027967479674796737,1146.0,246.0
R-AMDP,2,4,-0.9070000000000014,-0.0013033333333333343,1446.0,300.0
R-AMDP,2,5,0.042999999999998595,0.023170731707317073,1487.0,41.0
R-AMDP,2,6,1.0199999999999987,0.044409090909090905,1509.0,22.0
R-AMDP,2,7,2.006999999999999,0.0705,1523.0,14.0
R-AMDP,2,8,2.9989999999999988,0.11022222222222222,1532.0,9.0
R-AMDP,2,9,3.9909999999999988,0.11022222222222222,1541.0,9.0
R-AMDP,2,10,4.982999999999999,0.11022222222222222,1550.0,9.0
R-AMDP,2,11,5.974999999999999,0.11022222222222222,1559.0,9.0
R-AMDP,2,12,6.966999999999999,0.11022222222222222,1568.0,9.0
R-AMDP,2,13,7.958999999999999,0.11022222222222222,1577.0,9.0
R-AMDP,2,14,8.950999999999999,0.11022222222222222,1586.0,9.0
R-AMDP,2,15,9.942999999999998,0.11022222222222222,1595.0,9.0
R-AMDP,2,16,10.934999999999999,0.11022222222222222,1604.0,9.0
R-AMDP,2,17,11.927,0.11022222222222222,1613.0,9.0
R-AMDP,2,18,12.919,0.11022222222222222,1622.0,9.0
R-AMDP,2,19,13.911000000000001,0.11022222222222222,1631.0,9.0
R-AMDP,2,20,14.903000000000002,0.11022222222222222,1640.0,9.0
R-AMDP,2,21,15.895000000000003,0.11022222222222222,1649.0,9.0
R-AMDP,2,22,16.887000000000004,0.11022222222222222,1658.0,9.0
R-AMDP,2,23,17.879000000000005,0.11022222222222222,1667.0,9.0
R-AMDP,2,24,18.871000000000006,0.11022222222222222,1676.0,9.0
R-AMDP,2,25,19.863000000000007,0.11022222222222222,1685.0,9.0
R-AMDP,2,26,20.855000000000008,0.11022222222222222,1694.0,9.0
R-AMDP,2,27,21.84700000000001,0.11022222222222222,1703.0,9.0
R-AMDP,2,28,22.83900000000001,0.11022222222222222,1712.0,9.0
R-AMDP,2,29,23.83100000000001,0.11022222222222222,1721.0,9.0
R-AMDP,2,30,24.82300000000001,0.11022222222222222,1730.0,9.0
R-AMDP,2,31,25.815000000000012,0.11022222222222222,1739.0,9.0
R-AMDP,2,32,26.807000000000013,0.11022222222222222,1748.0,9.0
R-AMDP,2,33,27.799000000000014,0.11022222222222222,1757.0,9.0
R-AMDP,2,34,28.791000000000015,0.11022222222222222,1766.0,9.0
R-AMDP,2,35,29.783000000000015,0.11022222222222222,1775.0,9.0
R-AMDP,2,36,30.775000000000016,0.11022222222222222,1784.0,9.0
R-AMDP,2,37,31.767000000000017,0.11022222222222222,1793.0,9.0
R-AMDP,2,38,32.759000000000015,0.11022222222222222,1802.0,9.0
R-AMDP,2,39,33.75100000000001,0.11022222222222222,1811.0,9.0
R-AMDP,2,40,34.74300000000001,0.11022222222222222,1820.0,9.0
R-AMDP,2,41,35.73500000000001,0.11022222222222222,1829.0,9.0
R-AMDP,2,42,36.727000000000004,0.11022222222222222,1838.0,9.0
R-AMDP,2,43,37.719,0.11022222222222222,1847.0,9.0
R-AMDP,2,44,38.711,0.11022222222222222,1856.0,9.0
R-AMDP,2,45,39.702999999999996,0.11022222222222222,1865.0,9.0
R-AMDP,2,46,40.69499999999999,0.11022222222222222,1874.0,9.0
R-AMDP,2,47,41.68699999999999,0.11022222222222222,1883.0,9.0
R-AMDP,2,48,42.67899999999999,0.11022222222222222,1892.0,9.0
R-AMDP,2,49,43.670999999999985,0.11022222222222222,1901.0,9.0
R-AMDP,3,0,-0.3900000000000003,-0.001300000000000001,300.0,300.0
R-AMDP,3,1,-0.8010000000000006,-0.001370000000000001,600.0,300.0
R-AMDP,3,2,-1.193000000000001,-0.0013066666666666676,900.0,300.0
R-AMDP,3,3,-0.5690000000000013,0.00220494699646643,1183.0,283.0
R-AMDP,3,4,0.37099999999999866,0.018799999999999997,1233.0,50.0
R-AMDP,3,5,1.2989999999999986,0.016,1291.0,58.0
R-AMDP,3,6,2.2769999999999984,0.04657142857142857,1312.0,21.0
R-AMDP,3,7,3.2689999999999984,0.11022222222222222,1321.0,9.0
R-AMDP,3,8,2.892999999999998,-0.0012533333333333342,1621.0,300.0
R-AMDP,3,9,3.884999999999998,0.11022222222222222,1630.0,9.0
R-AMDP,3,10,4.876999999999998,0.11022222222222222,1639.0,9.0
R-AMDP,3,11,5.868999999999998,0.11022222222222222,1648.0,9.0
R-AMDP,3,12,6.860999999999998,0.11022222222222222,1657.0,9.0
R-AMDP,3,13,7.852999999999998,0.11022222222222222,1666.0,9.0
R-AMDP,3,14,8.844999999999999,0.11022222222222222,1675.0,9.0
R-AMDP,3,15,9.837,0.11022222222222222,1684.0,9.0
R-AMDP,3,16,10.829,0.11022222222222222,1693.0,9.0
R-AMDP,3,17,11.821000000000002,0.11022222222222222,1702.0,9.0
R-AMDP,3,18,12.813000000000002,0.11022222222222222,1711.0,9.0
R-AMDP,3,19,13.805000000000003,0.11022222222222222,1720.0,9.0
R-AMDP,3,20,14.797000000000004,0.11022222222222222,1729.0,9.0
R-AMDP,3,21,15.789000000000005,0.11022222222222222,1738.0,9.0
R-AMDP,3,22,16.781000000000006,0.11022222222222222,1747.0,9.0
R-AMDP,3,23,17.773000000000007,0.11022222222222222,1756.0,9.0
R-AMDP,3,24,18.765000000000008,0.11022222222222222,1765.0,9.0
R-AMDP,3,25,19.75700000000001,0.11022222222222222,1774.0,9.0
R-AMDP,3,26,20.74900000000001,0.11022222222222222,1783.0,9.0
R-AMDP,3,27,21.74100000000001,0.11022222222222222,1792.0,9.0
R-AMDP,3,28,22.73300000000001,0.11022222222222222,1801.0,9.0
R-AMDP,3,29,23.725000000000012,0.11022222222222222,1810.0,9.0
R-AMDP,3,30,24.717000000000013,0.11022222222222222,1819.0,9.0
R-AMDP,3,31,25.709000000000014,0.11022222222222222,1828.0,9.0
R-AMDP,3,32,26.701000000000015,0.11022222222222222,1837.0,9.0
R-AMDP,3,33,27.693000000000016,0.11022222222222222,1846.0,9.0
R-AMDP,3,34,28.685000000000016,0.11022222222222222,1855.0,9.0
R-AMDP,3,35,29.677000000000017,0.11022222222222222,1864.0,9.0
R-AMDP,3,36,30.66900000000002,0.11022222222222222,1873.0,9.0
R-AMDP,3,37,31.66100000000002,0.11022222222222222,1882.0,9.0
R-AMDP,3,38,32.65300000000002,0.11022222222222222,1891.0,9.0
R-AMDP,3,39,33.64500000000002,0.11022222222222222,1900.0,9.0
R-AMDP,3,40,34.637000000000015,0.11022222222222222,1909.0,9.0
R-AMDP,3,41,35.62900000000001,0.11022222222222222,1918.0,9.0
R-AMDP,3,42,36.62100000000001,0.11022222222222222,1927.0,9.0
R-AMDP,3,43,37.61300000000001,0.11022222222222222,1936.0,9.0
R-AMDP,3,44,38.605000000000004,0.11022222222222222,1945.0,9.0
R-AMDP,3,45,39.597,0.11022222222222222,1954.0,9.0
R-AMDP,3,46,40.589,0.11022222222222222,1963.0,9.0
R-AMDP,3,47,41.580999999999996,0.11022222222222222,1972.0,9.0
R-AMDP,3,48,42.57299999999999,0.11022222222222222,1981.0,9.0
R-AMDP,3,49,43.56499999999999,0.11022222222222222,1990.0,9.0
R-AMDP,4,0,-0.3930000000000003,-0.001310000000000001,300.0,300.0
R-AMDP,4,1,-0.7980000000000006,-0.001350000000000001,600.0,300.0
R-AMDP,4,2,-1.191000000000001,-0.001310000000000001,900.0,300.0
R-AMDP,4,3,-1.5980000000000012,-0.0013566666666666677,1200.0,300.0
R-AMDP,4,4,-1.9980000000000016,-0.0013333333333333344,1500.0,300.0
R-AMDP,4,5,-2.397000000000002,-0.001330000000000001,1800.0,300.0
R-AMDP,4,6,-2.7960000000000025,-0.001330000000000001,2100.0,300.0
R-AMDP,4,7,-1.8740000000000026,0.015114754098360654,2161.0,61.0
R-AMDP,4,8,-2.253000000000003,-0.0012633333333333342,2461.0,300.0
R-AMDP,4,9,-1.393000000000003,0.007413793103448274,2577.0,116.0
R-AMDP,4,10,-0.4050000000000029,0.08233333333333333,2589.0,12.0
R-AMDP,4,11,0.5829999999999971,0.08233333333333333,2601.0,12.0
R-AMDP,4,12,1.574999999999997,0.11022222222222222,2610.0,9.0
R-AMDP,4,13,2.566999999999997,0.11022222222222222,2619.0,9.0
R-AMDP,4,14,3.558999999999997,0.11022222222222222,2628.0,9.0
R-AMDP,4,15,4.550999999999997,0.11022222222222222,2637.0,9.0
R-AMDP,4,16,5.542999999999997,0.11022222222222222,2646.0,9.0
R-AMDP,4,17,6.534999999999997,0.11022222222222222,2655.0,9.0
R-AMDP,4,18,7.526999999999997,0.11022222222222222,2664.0,9.0
R-AMDP,4,19,8.518999999999997,0.11022222222222222,2673.0,9.0
R-AMDP,4,20,9.510999999999996,0.11022222222222222,2682.0,9.0
R-AMDP,4,21,10.502999999999997,0.11022222222222222,2691.0,9.0
R-AMDP,4,22,11.494999999999997,0.11022222222222222,2700.0,9.0
R-AMDP,4,23,12.486999999999998,0.11022222222222222,2709.0,9.0
R-AMDP,4,24,13.479,0.11022222222222222,2718.0,9.0
R-AMDP,4,25,14.471,0.11022222222222222,2727.0,9.0
R-AMDP,4,26,15.463000000000001,0.11022222222222222,2736.0,9.0
R-AMDP,4,27,16.455000000000002,0.11022222222222222,2745.0,9.0
R-AMDP,4,28,17.447000000000003,0.11022222222222222,2754.0,9.0
R-AMDP,4,29,18.439000000000004,0.11022222222222222,2763.0,9.0
R-AMDP,4,30,19.431000000000004,0.11022222222222222,2772.0,9.0
R-AMDP,4,31,20.423000000000005,0.11022222222222222,2781.0,9.0
R-AMDP,4,32,21.415000000000006,0.11022222222222222,2790.0,9.0
R-AMDP,4,33,22.407000000000007,0.11022222222222222,2799.0,9.0
R-AMDP,4,34,23.399000000000008,0.11022222222222222,2808.0,9.0
R-AMDP,4,35,24.39100000000001,0.11022222222222222,2817.0,9.0
R-AMDP,4,36,25.38300000000001,0.11022222222222222,2826.0,9.0
R-AMDP,4,37,26.37500000000001,0.11022222222222222,2835.0,9.0
R-AMDP,4,38,27.36700000000001,0.11022222222222222,2844.0,9.0
R-AMDP,4,39,28.359000000000012,0.11022222222222222,2853.0,9.0
R-AMDP,4,40,29.351000000000013,0.11022222222222222,2862.0,9.0
R-AMDP,4,41,30.343000000000014,0.11022222222222222,2871.0,9.0
R-AMDP,4,42,31.335000000000015,0.11022222222222222,2880.0,9.0
R-AMDP,4,43,32.32700000000001,0.11022222222222222,2889.0,9.0
R-AMDP,4,44,33.31900000000001,0.11022222222222222,2898.0,9.0
R-AMDP,4,45,34.31100000000001,0.11022222222222222,2907.0,9.0
R-AMDP,4,46,35.303000000000004,0.11022222222222222,2916.0,9.0
R-AMDP,4,47,36.295,0.11022222222222222,2925.0,9.0
R-AMDP,4,48,37.287,0.11022222222222222,2934.0,9.0
R-AMDP,4,49,38.278999999999996,0.11022222222222222,2943.0,9.0
R-AMDP,5,0,-0.3830000000000003,-0.0012766666666666677,300.0,300.0
R-AMDP,5,1,0.4759999999999996,0.007341880341880341,417.0,117.0
R-AMDP,5,2,1.3069999999999995,0.006343511450381679,548.0,131.0
R-AMDP,5,3,2.2949999999999995,0.08233333333333333,560.0,12.0
R-AMDP,5,4,3.1709999999999994,0.009125,656.0,96.0
R-AMDP,5,5,4.148,0.04652380952380952,677.0,21.0
R-AMDP,5,6,5.138999999999999,0.0991,687.0,10.0
R-AMDP,5,7,6.130999999999999,0.11022222222222222,696.0,9.0
R-AMDP,5,8,7.122999999999999,0.11022222222222222,705.0,9.0
R-AMDP,5,9,8.114999999999998,0.11022222222222222,714.0,9.0
R-AMDP,5,10,9.107,0.11022222222222222,723.0,9.0
R-AMDP,5,11,10.099,0.11022222222222222,732.0,9.0
R-AMDP,5,12,11.091000000000001,0.11022222222222222,741.0,9.0
R-AMDP,5,13,12.083000000000002,0.11022222222222222,750.0,9.0
R-AMDP,5,14,13.075000000000003,0.11022222222222222,759.0,9.0
R-AMDP,5,15,14.067000000000004,0.11022222222222222,768.0,9.0
R-AMDP,5,16,15.059000000000005,0.11022222222222222,777.0,9.0
R-AMDP,5,17,16.051000000000005,0.11022222222222222,786.0,9.0
R-AMDP,5,18,17.043000000000006,0.11022222222222222,795.0,9.0
R-AMDP,5,19,18.035000000000007,0.11022222222222222,804.0,9.0
R-AMDP,5,20,19.027000000000008,0.11022222222222222,813.0,9.0
R-AMDP,5,21,20.01900000000001,0.11022222222222222,822.0,9.0
